CES4.0Score
18.67
33.69
45.72
50.69
30.39
30.55
30.95
33.96
38.81
30.24
31.39
25.41
25.78
22.35
25.21
43.92
40.71
42.58
41.9
47.52
48.95
56.19
46.37
58.34
59.5
44.83
40.27
30.27
45.59
53.89
68.07
67.05
71.91
63.75
51.95
57.12
73.36
59.14
53.18
21.12
16.01
17.91
13.27
16.08
44.56
42.95
40.87
41.25
35.91
30.38
21.4
20.03
19.36
20.77
48.79
52.3
52.83
39.61
47.68
41.6
50.03
42.03
40.83
27.34
27.01
51.08
11.83
25.14
35.39
39.39
41.19
44.03
11.24
24.12
42.63
45.25
38.24
60.27
13.85
17.57
9.5
11.72
12.88
15.47
16.52
8.47
18.67
16.7
12.9
48.98
36.17
46.1
52.28
46.1
53.53
NA
43.54
68.74
48.62
NA
NA
55.31
48.33
48.05
58.48
50.22
29.4
45.74
43.59
42.31
17.03
29.1
20.46
43.38
35.77
24.75
21.12
16
18.17
33.81
28.76
24.23
24.72
32.75
26.73
17.4
37.9
42.48
NA
18.28
29.48
13.69
31.66
16.77
35.86
63.93
42.73
40.12
39
49.17
51.11
39.42
35.09
41.24
40.07
50.56
40.69
32.66
26.14
30.92
39.83
48.37
26.17
22.29
24.59
37.46
52.55
53.02
33.6
52.52
45.39
69.6
51.83
48.34
34.15
44.47
34.69
53.97
NA
41.52
NA
19
25.87
19.87
17.01
15.47
20
22.94
22.71
38.38
35.15
13.26
27.05
10.78
17.51
15.72
12.56
17.62
13.23
26.38
30.58
10.78
NA
6.62
20.57
23.81
13.17
26.11
30.64
19.86
27.07
33.59
31.91
47.82
34.95
19.63
25.8
30.65
19.52
21.3
35.39
40.12
38.77
29.79
47.25
42.74
42.91
56.86
57.53
63.26
58.9
58.41
54.89
50.25
49.19
58.77
74.98
50.52
58.69
50.47
58.96
23.96
27.52
18.09
33.89
36.09
39.41
26.23
35.41
34.12
41.58
30.4
38.87
49.93
17.01
56.56
19.58
26.81
19.53
20.77
29.62
40.46
36.34
36.3
29.54
22.01
20.66
17.48
9.07
13.95
22.62
41.97
22.72
30.34
34.97
63.15
30.68
36.83
33.69
22.54
26.31
31.49
27.95
25.59
17.81
29.25
18.98
27.15
35.54
25.06
25.24
25.05
19.73
22.99
23.45
22.95
22.66
44.83
36.9
14.98
36.79
31.7
32.46
39.71
20.3
42
43.07
38.58
25.95
NA
43.12
31.43
42.01
34.59
53.32
41.8
49.97
48.88
40.22
31.94
44.71
35.09
28.86
36.44
45.77
41.17
51.67
51.97
68.96
43.18
56.55
52.64
59.31
55.4
41.35
45.63
27.38
46.87
49.92
40.52
48.67
46.48
31.97
42.93
46.76
68.43
70.33
57.82
56.79
54.93
52
55.14
59.8
54.41
59.69
52.83
54.84
62.66
52.6
46.99
42.54
49.61
68.65
53.09
45.7
59.39
68.18
59.45
47.67
57.71
62.14
58.79
70.04
67.86
53.42
58.72
56.66
36.23
54.62
50.94
56.52
58.3
57.74
65.23
59.67
50.82
48.21
40.37
42.98
31.98
38.63
39.55
40.88
44.01
29.1
27.36
40.39
58.67
51.47
36.97
53.26
45.42
59.3
45.95
24.08
28.38
33.37
24.68
33.15
32.48
29.73
35.96
45.96
49.07
32.59
32.93
41.09
28.22
33.27
60.57
52.29
63.14
65.37
64.96
52.02
71.85
58.51
50.45
54.19
49.68
51.44
64.04
43.48
53.41
47.76
46
43.96
52.73
55.78
41.51
45.94
53.53
45.78
64.22
64.47
51.9
36.89
49.96
29.48
26.96
34.18
23.51
33.71
47.53
57.51
46.37
28.54
38.14
43.02
37.57
43.32
45.4
50.07
37.11
51.24
49.2
42.82
57.87
49.42
43.25
45.23
52.43
49.23
48.14
51.71
49.8
36.09
42.94
40.45
42.48
38.69
32.94
41.06
41.05
48.38
31.92
9.85
20.46
18.79
16.01
53.2
52
55.01
52.93
50.01
45.67
35.09
48.46
37.25
34.98
18.74
28.9
26.62
35.19
14.37
22.94
15.62
30.08
33.22
31.93
12.93
15.03
16.47
27.55
29.77
25.99
5.81
12.24
31.71
28.86
34.53
49.21
43.75
37.23
25.73
35.22
32.92
49.69
32.64
13.19
12.18
15.59
20.95
9.89
32.07
24.61
24.81
18.48
29.25
27.49
25.72
18.33
8.18
14.56
7.46
23.07
31.76
22.53
13.84
24.12
15.66
27.02
34.78
11.94
15.69
12.91
5.96
27.99
29.15
26.11
23.77
20.64
32.34
36.29
22.32
30.61
23.49
23.2
25.23
26.91
27.69
26.46
35.95
35.6
39.57
30.65
29.13
40.67
38.97
19.59
33.11
56.3
24.01
56.46
68.57
27.88
18.53
23.93
15.35
55.97
41.41
64.05
59.5
41.68
35.35
62.45
39.71
32.75
45.51
33.1
32.01
39.67
30.39
29.06
40.55
29.93
20.97
9.51
25.61
24.53
20.48
21.66
27.76
32.8
31.19
25.63
23.06
43.06
48.37
35.53
33.57
41.91
35.55
46.19
50.84
39.91
58.12
53.74
53.85
39.66
41.2
37.96
49.72
42.8
49.27
46.25
48.57
44.64
49.33
39.58
59.6
51.68
58.63
37.2
51.64
59.33
39.37
29.76
22.62
28.05
24.36
23.73
27.28
39.67
45.98
39.92
52.36
57.13
47.83
14.97
12.79
11.56
6.19
13.7
17.86
20.34
17.38
26.59
24.75
33.5
23.33
31.33
46.87
56.36
54.38
62.18
44.71
45.03
34.61
34.29
35.34
40.28
41.33
34.83
48.28
48.4
37.91
53.44
66.95
39.63
46.45
62.26
45.21
45.37
53.97
63.82
57.56
63.38
32.1
37.78
38.25
42.53
16.44
43.75
52.16
49.23
36.99
37.74
46.96
44.4
53.28
65.99
49.66
77.35
73.09
57.9
35.06
45.81
33.37
45.27
37.19
38.69
49.12
56.77
55.75
62.08
68.07
68.92
65.82
68.04
64.92
82.39
70.13
75.72
63.58
28.03
44.19
73.31
75.99
66.35
59.69
45.58
59.88
60.63
52.01
55.97
51.78
34.56
50.2
34.08
31.5
69.81
48.3
64.72
46.7
58.18
37.42
51.41
52.04
47.86
31.33
54.58
48.15
53.56
51.89
52.41
47.6
59.43
56.33
55.73
50.5
57.44
52.03
54.24
52.15
44.88
54.91
51.53
54.94
51.73
19.8
40.6
28.86
42
43.18
48.06
45.89
45.97
38.36
35.03
30.66
26.77
39.17
29.78
34.61
30.52
40.95
38.74
46.6
43.81
24.78
38.03
39.4
48.33
42.71
39.78
53.66
35.39
36.51
34.29
32.17
26.17
25.89
33.07
28.23
40.6
26.92
42.94
41.7
37.22
45.58
45.84
47.15
45.91
40.55
44.17
26.65
17.81
23.12
28.35
26.8
29.92
16.14
22.07
23.82
22.96
23.9
24.08
21.85
21.08
30.3
17.6
23.66
22.51
26.89
26.01
34.43
17.33
23.77
38.26
46.25
41.21
49.1
49.94
42.34
42.35
61.89
57.45
44.49
45.39
55.4
52.49
55.94
44.16
44.37
57.64
40.75
54.48
57.46
69.52
72.78
48.77
60.95
49.68
43.58
39.72
42.61
44.59
42.48
45.06
62.25
50.42
50.09
51.08
45.38
45.95
49
43.08
40.81
45.61
43.65
40.44
47.34
34.14
44.96
33.78
62.73
55.39
62.51
40.87
50.36
46.81
48.02
60.62
44.29
76.52
75.55
60.48
62.38
59.78
76.65
64.65
69.26
60.07
52.82
57.61
53.36
59.85
59.04
56.98
54.75
55.05
62.38
65.69
69.56
65.14
55.25
60.2
60.13
64.86
60.76
51.06
49.99
42.06
42.58
48.99
55.65
57.1
60.11
52.43
55.16
53.04
63.75
53.55
49.03
50.69
57.99
47.14
62.57
63.14
34.72
34.24
38.33
39.14
42.81
46.27
46.1
42.91
55.94
55.03
39.59
39.05
50.51
35.44
51.79
50.33
41.19
44.24
34.54
57.7
60.89
51.67
64.5
49.65
51.53
43.05
50.25
55.18
50.94
49.52
38.32
40.46
43.55
51.25
53.98
56.87
57.57
46.04
72.93
76.24
69.57
58.48
71.24
67.63
55.54
62.4
62.92
66.53
70.76
51.3
60.01
66.43
60.22
68.33
59.38
55.68
58.79
74.91
64.15
57.6
57.23
61.49
64.86
68.15
53.31
68.26
58.51
65.66
53.47
62.63
61.69
68.24
67.75
63.19
73.34
73.33
63.83
76.85
8.73
6
6.95
7.61
7.71
6.51
6.54
6.22
2.16
6.96
5.2
3.85
18.27
4.17
2.23
13.34
11.66
16.66
21.66
10.46
10.57
21.38
20.25
NA
23.64
20.96
24.13
17.58
5.73
22.93
15.87
11.69
18.4
19.9
15.52
21.08
34
23.02
30.56
21.96
26.82
27.65
30.96
29.15
26.43
20.04
16.79
8.26
13.76
12.35
7.48
38.1
24.75
39.11
27.29
27.91
19.47
20.66
19.7
25.52
30.12
30.56
34.89
24.63
35.98
21.76
13.99
8.71
20.29
20.52
21.38
25.42
18.84
23.9
15.84
16.86
22.98
25.13
30
23.7
19.55
26.06
23.31
17.78
18.26
18.22
12.1
13.55
20.56
22.26
17.68
27.54
35.7
35.74
25.06
19.37
16.49
30.89
19.26
29.19
13.57
22.44
11.39
19.3
11.66
13.65
14.47
15.73
22.11
42.65
46.69
19.25
9.91
66.54
58.13
63.5
74.44
77.25
53.29
67.09
47.97
52.84
27.01
41.9
42.42
24.2
42.37
51.84
62.66
42.18
40.8
53.28
45.77
55.86
47.74
47.16
45.55
53.14
71.29
52.91
58.86
64.76
61.64
24.04
70.53
54.01
32.82
13.2
17.91
58.36
49.96
36.75
38.33
16.87
62.39
50.37
34.48
21.38
18.27
17.38
26.39
34.75
30.09
8.45
18.25
12.07
28.48
17.95
24.25
20.52
16.72
9.67
21.37
12.26
27.15
31.45
25.24
30.41
35.43
21.07
39.44
26.48
22.19
25.95
46.58
66.08
55.99
49.53
57.75
47.98
42.49
41.74
47.67
39.01
41.78
34.46
42.32
49.2
42.23
50.88
51.22
66.71
68.86
51.92
53.23
60.76
51.24
16.6
24.59
28.01
17.74
35.62
54.17
51.25
23.41
41.19
41.55
53.79
32.49
31.22
32.26
30.3
20.19
23.13
23.64
23.48
34.42
26.22
42.14
47.13
NA
40.1
51.57
41.35
47.23
13.95
10.85
17.21
18.3
36.75
19.19
17.16
17.61
11.81
14.58
32.64
28.62
26.54
23.35
21.72
11.35
23.27
28.35
32.15
24.35
23.24
29.25
22.19
17.18
25.25
29.27
36.71
25.78
28.58
32.25
24.14
38.37
44.03
27.43
NA
22.07
32.93
34.66
58.57
49.38
42.7
46.32
57.22
57.44
66.4
51.94
NA
53.43
51.51
50.81
40.48
59.53
59.59
39.41
33.72
42.04
64.82
36.06
59.09
53.05
48.23
49.84
50.89
NA
28.46
15.8
10.2
28.62
24.21
23.93
38.79
24.42
10.95
21.83
23.87
25.21
11.89
15.97
22.69
20.14
25.16
20.23
21.98
19.48
11.88
14.92
25.82
25.38
23.94
16.74
33.07
33.07
29.51
19.66
28.72
27.59
32.07
31.78
46.43
38.15
49.93
30.8
43.4
60.16
41.68
42.78
31.09
45.94
55.86
54.09
68.41
51.36
62.77
48.45
46.69
34.63
44.82
50.27
42.67
42.59
54.21
52.47
50.15
47.52
28.48
40.99
27.22
29.26
26.89
24.31
34.5
28.43
29.31
28.83
32.7
36.26
44.29
31.96
23.95
44.23
27.57
37.69
15.6
29.33
37.52
44.43
37.99
40.96
32.94
51.08
60.34
43.49
49.13
56.23
34.06
40.7
34.24
40.71
30.39
54.31
47.32
49.24
48.11
45.55
41.92
34.18
26.62
26.37
21.34
33.88
37.36
26.68
24.81
29.16
31.93
39.85
49.5
52.91
34.83
54.57
41.6
29.58
62.47
40.18
34.93
54.19
34.35
59.49
13.51
38.43
26.53
32.9
25.98
26.1
19.4
10.02
22.62
16.75
39.47
40.62
14.6
22.62
20.59
11.26
15.1
18.11
28.19
62.58
35.37
11.16
41.84
37.12
10.06
11.37
17.12
18.75
8.95
10.78
16.61
17.26
16.7
13.84
18.04
23.48
19.26
18.54
37.3
31.45
32.87
23.49
39.7
39.97
21.12
30.98
25.21
27.17
10.81
15.19
17.6
26.55
24.16
27.04
23.03
39.87
46.8
53.91
43.27
46.32
52.03
50.06
47.24
66.56
61.55
64.31
46.55
36.8
76.26
66.78
64.58
57.03
48.81
52.21
51.84
54.32
58.86
55.5
51.36
76.91
57.51
68.72
49.7
51.74
63.87
67.02
54.53
61.83
46.09
62.71
63.13
70.22
10.93
15.23
11.49
21.57
27.23
22.25
7.76
6.81
6.75
9.31
12.09
34.16
30.02
22.31
15.51
23.1
22.98
21.19
28.12
39.13
28.91
35.65
24.42
26.5
33.71
27.28
37.45
31.22
31.32
28.18
17.98
16.3
9.64
19.75
25.14
14.19
17.52
23.69
32.61
23.65
13.43
16.92
12.79
21.41
18.36
20.85
6.58
21.3
18.8
8.07
8.72
12.19
21.77
15.12
24.83
28.91
12.63
20.79
26.25
35.85
35.55
21.33
8.82
18.95
7.1
11.37
16.6
31.04
37.69
30.96
36.35
42.01
39.57
41.75
37.35
33.14
32.97
39.24
36.44
38.11
43.14
38.32
37.64
44.82
41.7
40.15
34.13
35.78
22.79
24.06
16.78
29.09
16.33
32.31
28.04
25.18
30.64
34.97
31.23
26.42
25.07
47.88
39.67
35.85
39.4
49.7
39.22
39.45
29.58
39.76
27.03
33.35
20.76
32.27
14.29
12.8
18.46
39.89
56.3
44.73
45.43
38.19
51.52
48.22
39.5
37.89
43.94
35.52
38.97
29.78
47.2
17.77
27.58
34.06
35.63
28.8
27.76
47.87
47
29.96
38.97
46.42
40.32
51.42
58.59
62.48
55.24
48.91
50.23
53.33
52.86
45.61
54.88
40.76
40.59
34.81
56.38
58.73
41.27
47.13
39.45
33.71
34.64
33.67
22.11
23.48
25.87
24.74
32.31
24.76
26.04
15.89
22.4
25.34
20.39
24.77
25.36
19.99
37.42
27.07
24.39
39.17
NA
41.52
52.44
43.37
46.25
58.18
49.3
46.47
51.62
45.37
49.6
49.56
51.21
64.9
62.95
56.59
64.38
58.21
50.04
46.94
51.68
60.33
60.98
57.46
50.76
51.42
67.89
73.71
52.83
56.07
60.49
57.77
48.08
48.86
44.22
60.92
38.79
51.64
52.02
62.27
60.58
50.94
36.15
52.15
74.06
61.5
70
NA
66.29
69.06
57.65
53.88
55.7
63.92
65.54
66.87
67.56
69.29
57.33
44.07
55.31
42.92
49.44
54.56
50.91
49.43
57.57
57.08
52.52
62.44
54.59
43.78
47.87
55.49
60.1
62.93
51.65
55.78
64.41
51.36
47.42
55.77
72
60.67
62.81
54.34
43.13
63.32
71.9
72.69
73.82
66.73
71.4
70.45
46.36
51.92
63.83
59.44
47.05
60.39
35.19
47.35
50.64
54.01
57.57
63.05
61.58
63.95
62.09
62.02
63.66
74.9
56.3
45.81
42.26
62.79
62.19
50.31
60.76
55.62
40.75
52.64
37.41
42.2
46.66
59.06
38.27
66.38
63.73
66.43
75.11
57.46
68.47
51.26
53.34
40.53
49.3
65.11
55.86
70.56
60.3
63.66
62.34
72.57
51.48
72.25
58.7
53.98
54.69
59.91
59.14
55.52
56.55
59.12
65.99
65.81
65.31
61.02
63.34
51.39
52.74
52.29
46.64
55.28
54.4
65.67
73.92
73.16
80.71
52.1
66.21
64.69
60.27
50.88
50.23
54.45
65.75
62.43
59.33
79.29
35.36
56.21
42.9
35.2
38.57
55.98
53.67
51.1
44.7
35.46
31.95
33.17
39.17
37.56
42.56
34.96
57.14
48.21
54.34
56.25
56.55
45.5
NA
47.01
37.25
44.31
53.74
35.23
34.18
36.74
28.03
39.76
40.85
39.07
26.49
37.62
43.12
51.45
25.45
38.11
42.6
47.01
36.29
37.31
26.45
NA
42.97
45.52
47.54
40.25
45.48
48.04
49.13
48.71
43.53
55.92
42.97
50.12
43.58
37.11
40.59
38.43
40.72
35.57
36.6
39.94
46.78
35.75
52.25
58.81
49.76
62.66
60.12
60.44
64.69
46.5
46.54
40.62
46.24
44.03
26.48
43.03
49.36
37.83
42.71
37.65
46.17
51.86
51
44.55
38.21
31.11
34.77
32.32
22.87
18.83
13.1
21.87
21.49
21.65
23.35
31.67
25.34
31.87
35.69
38.02
36.56
32.86
43.16
32.19
38.96
32.75
31.51
15.05
52.24
40.21
19.8
21.96
22.94
56.81
68.2
69.38
61.03
71.42
51.03
49.59
71.21
74.37
60.46
63.67
69.39
47.65
48.05
48.72
38.99
32.32
23.05
22.24
16
22.51
20.03
22.17
19.89
25.23
35.04
29.16
29.43
30.2
44.71
58.34
47.78
45.08
16.01
30.81
24.49
42.11
45.24
41.76
38.11
69.65
51.14
51.08
59.37
56.84
50.89
60.16
62.97
53.98
41.27
43.87
48.72
62.69
58.29
52.39
37.01
42.9
28.63
16.4
12.12
10.14
18.56
13.49
12.86
25.1
24.25
13.87
22.67
10.82
NA
10.55
NA
25.54
11.23
24.47
21.26
27.87
44.84
40.34
38.47
45.4
48.51
59.57
69.66
64.73
NA
67.06
65.57
56.7
51.7
48.3
42.19
51.17
48.23
53.63
43.45
39.45
39.15
39.61
32.1
26.7
33.77
22.36
11.95
20.51
19.5
43.36
39.02
24.86
38.17
15.99
11.53
12.02
11.11
9.4
8.58
25.22
19.74
6.29
17.63
NA
55.12
38.31
46.54
46.29
55.33
51.26
40.91
36.91
59.14
36.17
48.44
32.01
30.59
33.94
26.14
37.81
52.56
31.25
48.93
42.31
47.66
48.2
39.7
47.02
44.85
34.19
57.37
41.06
64.97
54.28
57.97
67.99
64.43
56.55
43.23
42.06
48.81
58.1
49.45
53.35
56.36
54.55
51.12
46.12
47.22
49.02
32.6
44.39
38.44
35.88
36.32
44.67
38.06
38.96
49.34
57.83
52.08
52.14
65.91
53.17
68.75
57.34
33.47
50.27
39.66
43.32
52.19
45.9
48.31
58.71
46.62
48.35
32.52
38.32
36.73
46.99
40.89
46.81
49.21
39.26
36.69
47.31
22
10.69
26.83
19.41
15.33
11.81
4.32
4.22
8.04
11.49
16.38
16.66
8.92
19.2
10.58
8
11.89
9.13
3.98
3.08
5.37
6.46
10.7
7.15
9.85
13.15
19.14
12.94
10.46
8.44
7.51
28.11
34.01
22.47
32.24
28.75
32.58
33.49
27.84
15.79
8.87
31
18.71
27.01
22.54
20.82
6.93
22.08
34.17
29.32
22.67
27.13
24.61
21.86
13.25
23.88
20.42
11.85
14.32
15.93
21.74
26.77
25.29
22.74
29.34
4.49
11.52
8.04
6.06
6.47
11.56
5.12
3.88
9.48
4.74
7.13
16.61
4.91
9.1
9.31
3.53
29.56
35.16
21.09
17.93
19.72
14.83
25
15.82
17.06
22.87
25.73
18.07
19.91
20.36
38.72
12.02
13.93
18.2
14.1
21.37
13
20.66
18.42
24.88
38.21
35.94
47.52
44.08
44.27
27.46
25.65
24.97
17.27
23.25
35.43
17.44
26.84
31.14
25.65
33.31
27.97
44
20.07
24.62
24.09
29.9
32.42
7.03
9.04
12.2
15.2
24.86
12.33
5.52
3.55
17.69
21.85
16.58
4.44
9.07
9.42
7.03
4.36
16.76
11.38
5.21
39.47
18.54
30.07
47.2
51.35
46.92
32.39
32.94
27.18
26.56
21.35
50.94
32.12
43.51
45.34
29.84
28.22
50.67
40.9
34.12
31.78
34.49
48.63
35.77
48.28
23.79
NA
17.47
15.48
25.53
27.62
23.66
20.3
20.34
21.01
13.49
20.33
11.26
10.76
31.15
43.18
50.31
34.31
20.86
30.12
21.64
18.48
30.67
12.88
15.37
12.71
12.75
33.16
43.1
42.26
37.22
41.65
40.29
31.86
27.28
34.93
29.79
27.8
22.53
26.92
18.6
32.6
31.14
20.3
30.84
33.48
26.25
30.84
29.24
26.32
10.63
14.25
16.98
8.67
10.56
12.33
NA
NA
10.24
25.7
NA
7.93
19.16
7.56
3.88
18.2
10.65
10.15
32.14
14.91
12.53
22.29
27.99
18.81
3.99
17.02
22.86
30.88
33.31
25.82
29.38
16.8
16.02
24.53
22.42
18.17
12.06
6.75
17.99
15.34
24.32
12.15
12.13
9.28
6.26
7.09
17.12
15.88
20.02
15.05
14
14.15
NA
18.76
30.81
24.89
15.67
20.77
20.74
23.81
13.89
17.24
8.74
23.94
16.04
37.79
35.38
7.47
15.06
NA
NA
NA
26.64
NA
NA
NA
NA
NA
NA
NA
NA
NA
49.77
NA
NA
26.13
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
15.74
15.88
11.92
8.13
9.96
14.77
42.43
45.15
39.97
45.03
60.45
40.94
41.3
41.95
43.18
25.34
52.38
