urls	urls_status	file
https://daseh.org/data/CalEnvironmentalScreen_data.csv	failed	/github/workspace/modules/Data_Summarization/lab/Data_Summarization_Lab_Key.Rmd
https://daseh.org/data/CalEnvironmentalScreen_data.csv	failed	/github/workspace/modules/Data_Summarization/lab/Data_Summarization_Lab_Key.Rmd
https://daseh.org/data/CalEnvironmentalScreen_data.csv	failed	/github/workspace/modules/Data_Summarization/lab/Data_Summarization_Lab.Rmd
https://daseh.org/data/CalEnvironmentalScreen_data.csv	failed	/github/workspace/modules/Data_Summarization/lab/Data_Summarization_Lab.Rmd
